Ticker,YearMonth,DailyReturn,Return_7d,Return_14d,Return_30d,Volatility_14d,Volatility_30d,DownsideVol_30d,Sharpe_30d,MA_Spread,RSI_14,Volume_norm,BB_Position,MACD_Signal,Volume_Surge,Momentum_Accel,ATR_norm,Position_52w,Return_12m_skip1,Vol_Regime,MeanRev_Z,ESG_Score,Forward_Return,Regime,ESG_Risk_Label,Anomaly_Score,Anomaly_Raw
BLDR,2024-12,-0.0030689994865843,-0.0229680823334214,-0.162879301409512,-0.189187691935884,0.0203010823635834,0.0218758939693635,0.0147389734359359,-4.887214087575617,-0.1482934118485386,23.289547564726803,-0.0054974442886256,0.1744963690067644,-1.5510203662224855,0.757132419276827,0.1662196096024626,0.0331430947533895,0.1315586859078063,0.1169881304281856,0.8486379933676063,-2.240580822766486,1490.0,0.1703631662442644,AI bull run,0,-1,-0.563162632894562
BLK,2020-02,-0.0269221292930365,-0.190641008226356,-0.1668586664385186,-0.1268245486355816,0.024935204035458,0.0208417221610677,0.0168437397856352,-3.271832126000668,-0.1410976077319101,23.56838572881389,0.0824356716679405,-0.109342234069734,-10.663950384984547,2.6532656778558383,-0.0638164595907743,0.0312535760986391,0.3670618284370759,0.2472617873583771,1.703511822434384,-2.1433376758241254,650.0,-0.0497614022401344,COVID crash,2,-1,-0.5495564333110637
BLK,2020-03,-0.0337761284733366,0.2403303684071958,0.020883186089893,-0.2151199468575318,0.0916466328418627,0.0706630729893984,0.0378272577895763,-1.2667137171242089,-0.0140543754148386,50.582110723358014,0.0075976520780659,0.6464140592332801,9.923020336309438,0.9494259158009836,0.4554503152647277,0.1024534209908519,0.4674991322264986,0.1382340432963726,4.0289956811597945,-0.7813792598512993,650.0,0.1497353748483318,COVID crash,2,-1,-0.6736187343406116
BLK,2020-04,-0.0182836313464727,0.0583298770257258,0.0649527156254059,0.3446538875458749,0.0268469611957011,0.0550925670045596,0.0270695073927712,3.2751039150529437,0.1262377473453237,59.55972460050938,-0.0311125921657295,0.8602391216161066,4.502891493675188,0.7886386029286844,-0.286324010520149,0.0347852440016312,0.7253192761911845,-0.0538103808949533,2.070021025554279,0.5442899547012879,650.0,0.0529838928483146,COVID recovery,2,-1,-0.5627383894752116
BLK,2022-04,-0.0403859850336982,-0.1063234394011237,-0.1513654355114423,-0.1568975270662777,0.0204461676520626,0.018713602687217,0.0126650328302969,-4.667791859341997,-0.130555538554811,27.79751158756564,0.0198285465514242,0.075227106640785,-6.953841414439584,1.1832616896218953,0.0505740876651539,0.0325275059184096,0.0,-0.0317737767878851,1.12725247349936,-2.386783333674228,650.0,0.071076328752637,rate-hike bear,2,-1,-0.5527567321753151
BLK,2022-09,-0.0241881540670106,-0.0950683137448378,-0.2102870122994647,-0.2560705826818157,0.021279781448592,0.0215236617947505,0.0176891946686799,-7.067466700263739,-0.1474212394377043,23.08119653668831,0.0165674321701217,0.0631113798866456,-7.0072266515408295,0.9903501067363106,0.1610022689369779,0.0370603407721178,0.0,-0.1906774115777711,0.9686398478864008,-2.066384413079444,650.0,0.1825535542737573,rate-hike bear,2,-1,-0.5856664534172337
BMY,2020-03,0.0248207806612068,0.1516528616347758,-0.0136258943910588,-0.1563494158210389,0.0489307125792207,0.0365579385726184,0.0225529551596884,-2.172084402313439,-0.015055162255864,51.21450129924257,0.0269052366352387,0.6137106420406397,0.5957363417347934,1.39228751121684,0.3080022774558147,0.067045987163148,0.5381941816750984,0.3243776543738377,2.663965007429965,-0.8763442619593698,753.0,0.0909579605647898,COVID crash,2,-1,-0.5677764748610551
BR,2020-02,-0.0309220118514509,-0.1507161907746983,-0.1144673130551952,-0.1864668893264361,0.0200732525038613,0.0216669895545883,0.0176787182385628,-4.852092926386335,-0.145316296116914,20.623261938078254,0.0998769457225073,-0.1592488489326871,-1.4400533526198909,2.7426777207479924,0.0357506985517378,0.0291915285080473,0.2021488560731107,0.3016917511347736,1.628451215962936,-3.301710055477461,1136.0,-0.0913185836222278,COVID crash,1,-1,-0.5641862073884965
BR,2020-03,-0.0217660269046046,0.0447283527729203,-0.0236794780870308,-0.2216373342470865,0.060777600602689,0.0498824309639964,0.0248312196284766,-2.271276505396129,-0.0689022174780215,44.64301843557315,-0.0205236742728562,0.4075190468487843,0.658526526812107,0.6922608924102261,0.2663656870200068,0.084090325730537,0.2171346281757202,0.0248018027668501,2.909288188738032,-1.3446823121031417,1136.0,0.2300423953683044,COVID crash,1,-1,-0.5932577940221817
BR,2022-09,-0.0175630847497239,-0.0977744224518594,-0.1623691590627085,-0.1818025007531004,0.0098418121615335,0.0117723916306406,0.0091332641540687,-8.897821229706883,-0.1253747318788751,19.942955038231588,0.0346182355845904,0.0218511965663913,-2.0815749851095515,1.3843061200995344,0.084028078301241,0.028397868739365,0.2315523774082664,0.0403718733868423,0.6604929805136236,-1.7835157336646226,1136.0,0.0442657052289681,rate-hike bear,1,-1,-0.5711479430220119
BRK-B,2020-03,-0.0019106390365787,0.075091170503287,-0.0606761076635198,-0.1937646144267517,0.0653327887763252,0.0505289853120156,0.0293159235124718,-1.8614159899002496,-0.0721769724447759,44.90904753047779,-0.0086306503134734,0.4372873057790461,1.5420262285160629,0.7037780902447084,0.2688557849300388,0.070518279350565,0.30409871251404,0.0616097799161585,4.017302610357596,-1.4197303531332597,1239.0,0.0247771084282044,COVID crash,0,-1,-0.6033265985088466
BRO,2020-03,-0.0289544235924933,0.0773350472054592,-0.1293268397914345,-0.2471419040562472,0.0671094473363785,0.0514499418692007,0.0282835781440628,-2.5145185735412063,-0.1192633638146268,43.23147916292177,-0.0024875558555879,0.364925090105608,0.0666169438150059,0.8616510581340971,0.3244769512617065,0.0874023751975657,0.3569334376710993,0.538398654452156,3.262237442337385,-1.3865977034956354,1482.0,-0.0085588082291035,COVID crash,0,-1,-0.6371814953606233
BRO,2025-07,-0.0168926167080976,-0.1149747556336114,-0.1440748852404137,-0.1549204831668138,0.0285296104916369,0.0213808360540543,0.0191914482705991,-3.9808807303870255,-0.1328733328124822,20.47638681488208,0.0296626180959248,-0.0651479003252598,-1.3392127161088858,1.6167056629859125,0.0399457275332023,0.0256101487901933,0.0,0.1101505006506726,1.483315962037941,-3.5251327197987496,872.0,0.0610702982908679,current,1,-1,-0.5483683141190254
BSX,2020-03,0.0312895606057026,0.1978708275435428,-0.0363260342606224,-0.2260436151278082,0.0671807899816499,0.0514602071485637,0.034575665601699,-2.217289079380831,-0.0486510331636772,48.5952483128485,0.0029855821351297,0.5762772136761726,0.700471815105427,0.8872759368632568,0.423914442671351,0.0901886986567543,0.3420523858716757,-0.0100879304497603,2.7380865777173318,-1.0481737787839411,826.0,0.1486361727048892,COVID crash,2,-1,-0.6095634802668594
BX,2020-03,-0.0361674951057018,0.2097160353917868,-0.0375923704195658,-0.2646441333850994,0.0952996181002591,0.0736339528418095,0.0448316676437737,-1.6293619738417362,-0.0803538412432041,46.71534785634658,-0.0123357031289633,0.5032262619655283,0.8181188273616198,0.6535437368025556,0.4743601687768862,0.1368695066549139,0.3968654179089647,0.643687737678764,3.509776750640879,-1.17635153768127,750.0,0.1463681581067393,COVID crash,2,-1,-0.6753149283552291
BX,2020-04,-0.0347374287190489,0.148131774850792,0.062436656875614,0.2816485722762638,0.0417714598408779,0.0577205183155779,0.0297500021169891,2.724073040832376,0.1336149517379009,57.404496839876,-0.0274304366228193,0.846769220468161,0.6906367840506857,0.7144292505446523,-0.1335167974254718,0.0538721928902821,0.5710257408344142,0.1766052502485664,1.9119820159695389,0.1721794074853506,750.0,0.08728957422327,COVID recovery,2,-1,-0.5776283341531027
BX,2022-04,-0.0504815124608795,-0.14591443929057,-0.1056504576018833,-0.142638384568861,0.0326589841522327,0.0302498736133446,0.0197128719442557,-2.4514366980338838,-0.1319561310117269,35.003465934352434,0.0193775850269715,0.0604301397422043,-0.97097565129853,1.2478189359704313,-0.0032760547217089,0.0543598318646184,0.3165212890799582,0.4738052207187408,1.0117711354176826,-2.253218275691315,750.0,0.1740033757935402,rate-hike bear,2,-1,-0.5509776690364167
BX,2026-02,-0.0388299645626095,-0.1469525360935247,-0.1156786899247724,-0.2773761102228032,0.0296209150525733,0.0273191294549683,0.0217301986409687,-6.044351948207127,-0.1620650344706965,27.774751215444965,0.0263415514265341,0.068384518175848,-0.96967405103317,1.0883148532001437,0.1304235741292784,0.0490240380956439,0.0,-0.0590515002676054,1.4745877886727248,-2.3274441330305184,860.0,0.0260779695596242,current,2,-1,-0.6004055318770275
BXP,2020-03,-0.0078529567573714,0.1366285328632381,-0.2315642999824623,-0.3681541872359373,0.0846802385601984,0.0632314208477577,0.0452872658670628,-3.307248054730469,-0.1961363882543255,37.566140654151454,0.0081549145489263,0.3498359365095551,0.3340767394703494,0.9340151825639076,0.5047827200991755,0.115895017665473,0.2195108433931862,0.0150518544938385,4.1131206967708245,-1.7196986086551074,1309.0,0.0647926279049873,COVID crash,0,-1,-0.692512479602536
BXP,2020-11,-0.041686882769427,0.0212238088503806,0.1057791413494273,0.2638084167317507,0.0328509120826637,0.0473909987426588,0.0151619690754418,2.960539059229842,0.1460284988834233,60.91637269313215,0.0343316470193403,0.6696501303704148,0.6249601008871766,1.2474342697666088,-0.24258460788137,0.0418413131887652,0.3779222807953438,-0.4613277701959978,1.653176111278135,1.6512173923444695,1309.0,-0.03698058083994,COVID recovery,0,-1,-0.5570249461167581
C,2020-02,-0.0153607422426623,-0.1869317544099157,-0.1935444210975535,-0.2136787254631915,0.0209888072190715,0.0193418122536779,0.0157639598056693,-6.399240827934114,-0.1681336282511285,17.11104954737074,0.0769706553013793,-0.0880344876408612,-1.3084444209597104,2.875886112579892,0.0267469710532758,0.0314596779638194,0.210468650489817,0.2207763754246341,1.350904161175187,-3.8202583282825273,892.0,-0.3362747957012945,COVID crash,1,-1,-0.5647032563859767
C,2020-03,-0.04446463437887,0.1066735347971099,-0.1707029512978899,-0.4570766362637535,0.1080526664625543,0.0839989400755373,0.0511932124619862,-3.157113074303576,-0.2281473537126069,38.78045585016476,-0.0074833731780255,0.3755214188958872,0.8570375041858949,0.7433628770208214,0.5637501710608634,0.1335131549733359,0.1463664241450855,0.0796151394214876,3.988283694420272,-1.5692933193174974,892.0,0.1528963497110798,COVID crash,1,-1,-0.7139898999994756
C,2020-04,-0.0338240137734154,0.1681499360731135,0.0242561925617408,0.3329671052819813,0.0543109706594559,0.0631057517142529,0.0263841276770786,2.892622569638785,0.1312314474106423,54.63175647022211,-0.005781922651418,0.8549738050266431,1.0532764391203149,0.8980479111237166,-0.1648171692088678,0.0584696079269744,0.2864256863833695,-0.3810707407060599,1.951136399541844,-0.3821554986748628,892.0,-0.0133855013460236,COVID recovery,1,-1,-0.6041867748286321
C,2022-09,-0.0169855176112998,-0.1005830129309744,-0.1808534349957076,-0.2218488297837534,0.0146240313069329,0.0168072377708608,0.012354196827986,-7.734238694939464,-0.1315616189239393,22.807766765900183,0.014571194632623,0.0623831925396185,-0.4841707030423163,1.145945645500214,0.1212658168527789,0.0350714834498931,0.0,-0.279637437044845,0.7492755362065086,-2.3769536929744515,892.0,0.100551777835453,rate-hike bear,1,-1,-0.5716466412433866
CAG,2020-03,0.0393200851697832,0.1262957837882383,0.0943680165067293,-0.0436763382715829,0.0584995294649257,0.0448440324440489,0.0247673242226856,-0.1839075365109298,0.0633518937197814,56.02212070411079,0.0363609907694198,0.8590467225505666,0.3241574993977461,1.57102679785662,0.1699721220598212,0.0988411701629998,0.485754770787085,0.051477501495694,1.8520105682379429,-0.237936366581424,1193.0,0.1397408938411328,COVID crash,0,-1,-0.5884582721761035
CAH,2020-03,-0.0003959023963069,0.1174896014166257,-0.0047108648926272,-0.1794472141655313,0.0728434962242359,0.0541527919478394,0.0295577832856483,-1.5129367934007976,-0.0266134219385,50.59234254638919,0.0377112795376413,0.6213004476628378,0.5018438735613633,1.6466310211600337,0.2969368155821571,0.0933070635359523,0.3876600458400099,0.1333109720368976,2.54373598481332,-0.696421078036418,1036.0,0.0424752059998552,COVID crash,1,-1,-0.5838711404852952
CAH,2025-10,0.0048988700370569,0.1959001792640629,0.2362776137773232,0.2793656859234621,0.0408722692805835,0.0318217292239172,0.0087619388773755,4.340996690558916,0.2013290554143537,85.39933850991467,0.0403404466886416,1.2078874547363152,3.208421680315608,1.9055513009694225,-0.0834655066593992,0.0274863570399167,0.9999999999880944,0.4604593383391064,2.0500572334584946,4.436702222934271,959.0,0.1162829686936517,current,1,-1,-0.5759834863472097
CAT,2020-03,0.0387610403154465,0.2150784889801575,0.1524478440201382,-0.1503880824488521,0.0621384052480575,0.053484904829537,0.0341026874548325,-1.190704379813748,0.0215897274600234,53.6679556086344,0.0243956044891617,0.7644143333495054,2.489352292722029,1.23571631750807,0.3654665714290097,0.0800955466493552,0.4197360026166545,-0.0638677558968321,2.836915673387001,-0.6254313960411308,1138.0,0.0029300130127245,COVID crash,1,-1,-0.6130484815889858
CAT,2023-10,-0.0665262060240262,-0.0928972188013623,-0.1671806700179847,-0.1875495800240297,0.0226553387596457,0.0189180264758297,0.015083431817389,-5.641056193458452,-0.1352502488286002,23.4385329458386,0.1081808484990586,-0.0667458726515457,-2.6839770234946307,3.8017409674346654,0.0946523612226674,0.0338989051568732,0.2679171597577597,0.25766936226236,1.1104537719451308,-3.3999089630956623,1138.0,0.114866251149742,AI bull run,1,-1,-0.556594239631892
CB,2020-03,-0.0206066317628061,0.099744178379205,-0.142846870392339,-0.3117085680072129,0.0784919190332848,0.0581652018309628,0.0407358696465379,-2.9151867512561074,-0.1356781700892717,42.56845168473012,0.0002063665391719,0.4325989530242595,1.450514366805164,0.8534331572170668,0.4114527463864179,0.1026226963643098,0.2502586596683581,0.0889569575580335,3.4906825919873032,-1.4222175204567318,904.0,-0.0256266663429396,COVID crash,1,-1,-0.6652575618065034
CBOE,2020-03,-0.0406322361741624,0.1199647478968775,-0.1607900030463361,-0.275410346634161,0.0826203503042573,0.0581547746039824,0.0399547840569808,-2.4597034339400192,-0.1303517960092835,42.38702952980484,-0.0180614463948902,0.4204622736794097,1.1335562234661412,0.6816058193704385,0.3953750945310385,0.1114126011923894,0.2591870633618059,0.2349599384012997,3.553490565979193,-1.4576296699649545,1391.0,0.1135012292221109,COVID crash,0,-1,-0.6751370175114194
CBRE,2020-03,-0.0809163976017333,0.1007005525966722,-0.241094785134426,-0.4057674183972765,0.1032910354537567,0.0747394892720518,0.0474792431847203,-3.070948247391156,-0.2188611400823873,39.748556145315554,0.0044498398846113,0.3504075721789562,0.529936016920109,0.8470689249699717,0.5064679709939487,0.1414744360902769,0.2289366398335615,0.1557100375408651,4.160852319371236,-1.7088247371531902,977.0,0.1384248567338866,COVID crash,1,-1,-0.7214088282867924
CBRE,2020-04,-0.0443009337686323,0.0740555164891882,-0.0587590499739553,0.2086148578805124,0.0381266370548389,0.0697198776210646,0.0370550935889651,1.975181826324832,0.0710543487322617,51.00451812219057,-0.0117039165627674,0.6098016854148004,0.5463164661901656,0.8689093254239987,-0.1345593413913242,0.0452397501216154,0.3805926889033183,-0.2674825287530585,2.447881311063714,-0.5010989762717042,977.0,0.02445840273926,COVID recovery,1,-1,-0.6171566325535711
CCI,2020-03,-0.0247197853175892,0.1275964945834986,-0.0540453740297285,-0.1243902853138751,0.0757955234427252,0.0595350021845179,0.0335333405923211,-0.7213257458049873,-0.0258336447734515,50.548189665110456,-0.0053526114436475,0.5261096384730936,0.7662949232113148,0.8485829155979208,0.2519867798973738,0.0940690679528861,0.5509440081863004,0.2652527414042809,3.255420072343671,-0.366040698898639,1020.0,0.1127650138064264,COVID crash,1,-1,-0.6194430524093115
CCI,2024-12,0.0109156056999024,0.0003306222547183,-0.0829231939126049,-0.1115488613378713,0.0095682181693543,0.0085753236238394,0.0068474246772522,-7.217745454764345,-0.0752094107060415,23.864345459651037,-0.0001680800961733,0.2493006457956151,-0.2189911617403401,0.777007895419046,0.1118794835925897,0.0199240419289509,0.0614078678817117,-0.0367466794529092,0.6338461310066101,-1.8477627586718848,618.0,-0.0004692403834821,AI bull run,2,-1,-0.5684968969507943
CCL,2020-02,0.0505494040064038,-0.2189542746768461,-0.1978549573849659,-0.3288952895038617,0.0400285319408309,0.0317750167141305,0.0239276917522204,-6.348212624587855,-0.2211411298247102,25.648898300301468,0.0710523410898032,0.0384461120214739,-0.9411368617530051,2.33829593780148,0.1099410148270155,0.0526179076370767,0.0684464067845387,-0.1687643763220637,1.6826619465531667,-2.628022793650073,1274.0,-0.5,COVID crash,0,-1,-0.6378907043526603
CCL,2020-03,0.0289062528068828,0.0975000029940083,-0.3944827653041042,-0.6895686870915063,0.1742521490592747,0.1283552590362948,0.0877491192309244,-3.678599861007597,-0.4431446514453495,34.0710373734606,0.0697324383120293,0.3410341703298447,0.7551063024336537,2.013986443257154,0.7870686900855146,0.2850091937932227,0.0876791010050193,-0.3383117807539987,4.221052743966832,-1.5722776008996129,1274.0,0.207289226902205,COVID crash,0,-1,-0.733470732285006
CCL,2020-04,-0.0473337631789471,0.3429053128678028,0.2801931223088156,0.7096772631637722,0.0705631190536733,0.1155981969059035,0.0711621748110025,3.430713126683944,0.2780664967949057,54.77077478295371,0.0056760462950351,0.964451469568442,1.098656242438013,0.921131496565607,-0.3667719502959694,0.0745732400184608,0.1767897740358177,-0.753547193201288,2.29714804423127,-0.5131493062269008,1274.0,-0.0100628815609686,COVID recovery,0,-1,-0.6906324389300954
CCL,2020-05,-0.0119272569281765,0.1155208717398197,0.107670628562259,0.3282699137879248,0.0676470844614821,0.0698690023775529,0.0317528550699004,2.6837560219388736,0.1354509260357111,55.417477812795454,-0.003587648202503,0.7935402156062,0.3800373161189278,0.9208464976204,-0.212749042048105,0.0865855990084726,0.1780797228344089,-0.6650192425110196,1.1306216495021877,0.4160205923459821,1274.0,0.0432021048115718,COVID recovery,0,-1,-0.6080437749667099
CCL,2020-06,-0.0214540863140001,-0.0790801374136731,-0.2025254668989641,0.1154891177887764,0.0747923077158065,0.0789895381993504,0.0407478461762338,1.33137403537156,-0.0726481817973942,46.60006699745987,-0.0420707479358583,0.2613742163105012,-0.5153129618825423,0.4217687392774267,-0.1945692552024496,0.1134504812409249,0.1950093933790441,-0.6244962559310678,1.079754232256051,0.3501368043682898,1274.0,-0.1546894470170954,COVID recovery,0,-1,-0.6137791992859918
CCL,2020-07,-0.0320781314421289,-0.0832232761694209,-0.0916230528991438,-0.2624867143658139,0.0597505061740062,0.0565648752812803,0.0301339411955631,-2.40933237840396,-0.1092095593319007,41.413164982344846,-0.0270465367653781,0.1456137842208695,-0.0731746226634594,0.6210916831061659,0.179263438196393,0.0679806462000724,0.1363911731813263,-0.6372304430691479,0.6869823869381674,-0.9230689216801518,1274.0,0.1873198719951803,COVID recovery,0,-1,-0.5862167010380701
CCL,2020-08,-0.0424171787296947,0.1334250079219734,0.0417193551606622,0.0986666107998017,0.0449773564927651,0.0420263704972024,0.0207408202355584,1.5047390695684508,0.1064115137912589,57.0256252856707,0.0211726521830818,0.8545160934179288,0.2573307917509836,1.1996811937474288,0.0347583971221716,0.0577323225708892,0.1963940515460597,-0.6777533243268156,0.4830007240283202,0.1609078146851021,1274.0,-0.0788834615621631,COVID recovery,0,-1,-0.5620268372005075
CCL,2020-10,0.0562404140984009,-0.0531767653302163,-0.0986193342339688,-0.1045068558918517,0.0515754901862347,0.0436812493898943,0.0288796244203081,-0.9949343288678794,-0.0581850368087942,44.22065551119173,0.0465421989768221,0.2992402260303309,-0.1149335751967257,2.116904534985362,0.0513300905616354,0.0610086507586733,0.1324679234499015,-0.6413725529103915,0.7073355958919143,-1.240684551129721,1274.0,0.4573303805845352,COVID recovery,0,-1,-0.5622130641074139
CCL,2020-11,-0.0741427246628418,0.1358726864399542,0.0379220565659967,0.4190340539865969,0.0713312198694624,0.0925484660283955,0.036314750720872,2.6459065576133884,0.2443687878955855,60.94196165135083,0.0321770098165223,0.7867428350305382,0.4337202833072993,1.2280377123741997,-0.2831613675466427,0.0727513316217328,0.2771671782973001,-0.7087068915842534,1.5216034805142902,2.011275977934503,1274.0,0.0840840791880752,COVID recovery,0,-1,-0.6744593325388701
CCL,2021-02,0.050255217883127,0.1530171963445843,0.2552792786441784,0.3308457820528709,0.040792506141373,0.0360681480954875,0.0169279717380606,4.486798208085434,0.2338181474350588,70.37049560258339,0.0228260878949223,0.8975590137982109,0.5296444662591595,1.2303731758573822,-0.1778285857082866,0.0614152252136027,0.7367595432771086,-0.4040816667858881,0.7127011095495889,2.7466146089527324,1274.0,-0.0078504041461376,COVID recovery,0,-1,-0.6143397517342665
CCL,2021-07,-0.0466754613963539,-0.0664079774614667,-0.0926237032857416,-0.2382125318700716,0.0473357891242103,0.0368360257655823,0.0198168258672719,-3.612159893513188,-0.1108951459470093,38.25345325735907,0.0078087407483068,0.2912616873793306,0.1868762260078034,0.9590829321261396,0.1718045544086048,0.0581986198478562,0.491846343265672,0.8382148447628788,1.169943783808227,-1.5797097326995504,1274.0,0.1150115231019186,COVID recovery,0,-1,-0.5525123900531167
CCL,2021-11,-0.0297355955481229,-0.1589498865621023,-0.2709970735073373,-0.2382187101083648,0.0283198251697093,0.0300026381582117,0.0209989817485365,-4.543308685388837,-0.1923852164245844,21.33897367333934,0.0385751336725785,0.0318142219560223,-0.4468691682107286,1.6604574389576283,0.0792688235462625,0.0616182880730267,0.0,0.1091091221651325,1.0481606967416874,-2.866164835290259,1274.0,0.1418842081555777,COVID recovery,0,-1,-0.6061438477911727
CCL,2022-06,-0.0248026776198458,-0.0961337407404107,-0.2625746107921767,-0.4182918796661027,0.0737212418955154,0.0625919443796387,0.0411244623354468,-4.052435270818099,-0.2554015921386389,31.86975631697493,0.024498479236743,0.1999683617528853,0.0397736012697498,1.3173125388866538,0.322158138925692,0.1014863712713578,0.0,-0.4734446458663386,1.5215830482501642,-1.6580702561759249,1274.0,0.0473989549477384,rate-hike bear,0,-1,-0.6479686318491101
CCL,2022-07,-0.0043955988421729,-0.1830477774815506,0.067137898907718,-0.0792682000663647,0.0597668597264446,0.0654247636619815,0.0394475875190172,-0.1582534278714613,-0.0331874278987011,44.72231913230541,-0.0207996850407074,0.4300777077390374,0.0784888699463002,0.6659400261919456,-0.1037795774151859,0.0787606646623739,0.0318614170073112,-0.6094231717642771,1.4394669246044196,-0.9516845581297472,1274.0,0.0441500543495099,rate-hike bear,0,-1,-0.5800710239368797
CCL,2022-09,-0.2325326927427639,-0.2760041243928731,-0.3367924785814303,-0.3272726730966701,0.073009550750246,0.056918907800226,0.046125102210244,-3.1804362820172103,-0.2817001983975738,29.030187079436917,0.0894478464729525,-0.2599652364770397,-0.2522325015614998,3.96373754540249,0.0512685487037969,0.1073968812825637,0.0,-0.6217513107076174,1.1883070878223512,-3.5296390082381186,1274.0,0.2887625013262223,rate-hike bear,0,-1,-0.6757826857154556
CCL,2022-10,0.0134229101365579,0.1325000808382266,0.364457987783868,-0.1595546355117362,0.0436368772467549,0.0687217839237957,0.0465286890540577,-0.7788546110900755,0.1112474739387543,58.80980593671252,-0.0197185352221148,0.9112522012108342,0.2616347352933314,0.6904791790177486,0.2920547163499628,0.0562125441765879,0.145573088246353,-0.6827617277793131,1.3050130445525276,-0.0722897957594155,1274.0,0.0960264210845007,rate-hike bear,0,-1,-0.574744178013332
CCL,2023-06,0.0973193115293968,0.1850219786209495,0.4385026565751553,0.7056159091709859,0.0550029405759569,0.0422216997631842,0.0160825656311583,7.065955515096198,0.3687576965136286,79.1077654967039,0.0548827211715457,1.0178553795469405,0.190580502017198,2.0034833896754587,-0.5205939305500364,0.0536757395301753,0.9999999999193074,0.2660654112362259,1.3110498762735308,2.6777369782417915,1274.0,0.0005310922508969,AI bull run,0,-1,-0.6604093583443863
CCL,2025-06,0.0315480520977651,0.1910207406835085,0.1615036255972484,0.2226087692561087,0.0338990270643811,0.0280251087012992,0.0129649438989989,4.019892433745856,0.173590064827123,75.68574797591205,0.0186032321404376,1.1531451090102087,0.3242071746830106,1.1378667319375737,-0.0315880285726002,0.0355364668756461,0.9744476417354224,0.2607510741790635,0.8485950563474565,2.2301014373498287,636.0,0.0586771113576201,current,2,-1,-0.5570964867933128
CDNS,2020-03,-0.0130025810635951,0.1989832737858279,0.0612245123142756,-0.1595825989224087,0.0799143835207213,0.061472311172112,0.0330452319721458,-1.0236356878219788,0.0235903336212953,52.54389987615232,0.0121241538276371,0.7368856042726851,1.3892509089968694,1.111340086681564,0.3585658727082367,0.0849809789123364,0.4560312300367301,0.0549382313415982,3.0432045271516106,-0.4799323603579484,1018.0,0.2284978214520687,COVID crash,1,-1,-0.6125930714041153
CDNS,2024-07,0.0574848999117847,-0.0676465926518626,-0.14776961371609,-0.1689641864721884,0.0335676191330576,0.0252796554367075,0.0186130166641694,-3.6653079176178776,-0.1040359450081214,37.48235835167621,0.0579086943442113,0.2640313834926845,-4.0338399658476245,1.8724377790663296,0.1013175938203257,0.0405017854854911,0.4458989077544905,0.3286612568962379,1.4467755657194408,-1.5990300302724578,1449.0,0.004744784414167,AI bull run,0,-1,-0.5606629687060017
CDW,2020-02,-0.0160235267101159,-0.1616407345972922,-0.1365519647906024,-0.2078486905049333,0.0249786303374732,0.0218041353727928,0.0175413605689184,-5.461688887798724,-0.1427435633376708,22.63062532672725,0.0673524882036153,-0.1469707372987286,-1.948396815237726,2.356424153189673,0.0462079559076411,0.035987277915543,0.4391181821084017,0.4480220241383705,1.4298404517886951,-3.716966770713939,1316.0,-0.1810941960738677,COVID crash,0,-1,-0.5595893140820782
CDW,2020-03,-0.037560901360498,0.1723225663099477,-0.0933219312209319,-0.306477322401866,0.0830769684018487,0.0645183174601159,0.0405795241604474,-2.4805959713119305,-0.1196404107677406,43.31405903331573,0.0158161572101682,0.4279513621941819,1.6843878249515534,1.078278459716648,0.4787998887118136,0.1078895540227645,0.2120333735725307,0.2299552549984638,3.344815135740264,-1.420013698827513,1316.0,0.187949031918523,COVID crash,0,-1,-0.671835902334063
CDW,2024-10,-0.0350149099894727,-0.1329004136170591,-0.1521171847204896,-0.1739588499213472,0.031903764298504,0.0247638036791419,0.021783847928085,-3.8701992133222936,-0.1422322265221803,22.42836638430687,0.0703267795929095,-0.296529197433342,-2.865907115956994,2.038387188570193,0.041058436304288,0.0292575250802648,0.0,0.1063365124508277,1.445051207722227,-4.580169734086784,919.0,-0.065345530698763,AI bull run,1,-1,-0.5614959952768116
CF,2020-03,0.0217881445391192,0.2224721368733566,-0.0402257939571772,-0.28721169617953,0.0967361113161495,0.0732872326508691,0.0483200777035168,-1.8589476028015528,-0.1261792727843632,44.10078586387576,0.0038250639305414,0.4788780240383039,0.5911678374924465,1.0014076366501534,0.5096838330528867,0.1120797817735645,0.1986521752634751,-0.0608761286900383,3.163821832545916,-1.270872924123413,611.0,0.0110292078592957,COVID crash,2,-1,-0.7061986523987779
CF,2020-04,-0.0520509755100877,0.0238272247233413,-0.1131891532048997,0.3008512002123304,0.0341364314356172,0.0514549873598767,0.0244639884562142,3.102246638025603,0.0111038083403125,46.53721675132837,-0.0009065191176875,0.386064731443683,0.1690334258151407,0.975119940860102,-0.2770239754889891,0.0557661710081707,0.2084864864629515,-0.3543493536481413,1.5900246787907646,-0.6319906443407279,611.0,0.0680000397795188,COVID recovery,2,-1,-0.6022840697745316
CF,2020-11,-0.0379165332799713,0.1494602031185687,0.3009320154666655,0.2867139841523602,0.0340637479607403,0.0326935970556482,0.0123812809995703,4.343929080796183,0.2350783852457688,70.19050530073056,0.0079909890925507,0.8336592293305027,0.7760636205873481,0.9770415970244118,-0.1372537810337915,0.0393207443187763,0.6425667953200497,-0.4039385627705827,1.1629622442514629,2.155226368532169,611.0,0.0482353610167651,COVID recovery,2,-1,-0.5658557187146499
